Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/30/2019,AQS,60850006,1,0.9,ppm,10,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
10/31/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/01/2019,AQS,60850006,1,1.3,ppm,15,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/02/2019,AQS,60850006,1,1.4,ppm,16,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/03/2019,AQS,60850006,1,1.6,ppm,18,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/04/2019,AQS,60850006,1,1.3,ppm,15,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/05/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/06/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/07/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/08/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/09/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/10/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/11/2019,AQS,60850006,1,1.4,ppm,16,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/12/2019,AQS,60850006,1,1.5,ppm,17,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/13/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/14/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/15/2019,AQS,60850006,1,0.5,ppm,6,San Jose - Knox Avenue,16,67.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/16/2019,AQS,60850006,1,0.9,ppm,10,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/17/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/18/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/19/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/20/2019,AQS,60850006,1,0.9,ppm,10,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/21/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/22/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/23/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/24/2019,AQS,60850006,1,1.4,ppm,16,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/25/2019,AQS,60850006,1,1.3,ppm,15,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/26/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/27/2019,AQS,60850006,1,0.5,ppm,6,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/28/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/29/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
11/30/2019,AQS,60850006,1,0.5,ppm,6,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/01/2019,AQS,60850006,1,0.4,ppm,5,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/02/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/03/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/04/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/05/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/06/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/07/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/08/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/09/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/10/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,15,63.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/11/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/12/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/13/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/14/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/15/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/16/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/17/2019,AQS,60850006,1,1.4,ppm,16,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/18/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/19/2019,AQS,60850006,1,0.7,ppm,8,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/20/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/21/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/22/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/23/2019,AQS,60850006,1,0.9,ppm,10,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/24/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/25/2019,AQS,60850006,1,0.6,ppm,7,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/26/2019,AQS,60850006,1,0.8,ppm,9,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/27/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/28/2019,AQS,60850006,1,1.2,ppm,14,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/29/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/30/2019,AQS,60850006,1,1.0,ppm,11,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
12/31/2019,AQS,60850006,1,1.1,ppm,13,San Jose - Knox Avenue,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.338135,-121.849783
01/01/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,14,58.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/02/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/03/2015,AQS,60850005,1,1.1,ppm,13,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/04/2015,AQS,60850005,1,1.5,ppm,17,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/05/2015,AQS,60850005,1,1.5,ppm,17,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/06/2015,AQS,60850005,1,1.4,ppm,16,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/07/2015,AQS,60850005,1,1.5,ppm,17,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/08/2015,AQS,60850005,1,1.6,ppm,18,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/09/2015,AQS,60850005,1,1.8,ppm,20,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/10/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/11/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/12/2015,AQS,60850005,1,1.4,ppm,16,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/13/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/14/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/15/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/16/2015,AQS,60850005,1,1.1,ppm,13,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/17/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/18/2015,AQS,60850005,1,1.1,ppm,13,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/19/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/20/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/21/2015,AQS,60850005,1,1.2,ppm,14,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/22/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/23/2015,AQS,60850005,1,1.3,ppm,15,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/24/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/25/2015,AQS,60850005,1,1.2,ppm,14,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/26/2015,AQS,60850005,1,1.3,ppm,15,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/27/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/28/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/29/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/30/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
01/31/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/01/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/02/2015,AQS,60850005,1,1.2,ppm,14,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/03/2015,AQS,60850005,1,1.3,ppm,15,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/04/2015,AQS,60850005,1,1.2,ppm,14,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/05/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/06/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/07/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/08/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/09/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/10/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/11/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,20,83.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/12/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/13/2015,AQS,60850005,1,1.0,ppm,11,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/14/2015,AQS,60850005,1,1.1,ppm,13,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/15/2015,AQS,60850005,1,0.9,ppm,10,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/16/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/17/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/18/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/19/2015,AQS,60850005,1,0.4,ppm,5,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/20/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/21/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/22/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/23/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/24/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/25/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/26/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/27/2015,AQS,60850005,1,0.3,ppm,3,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
02/28/2015,AQS,60850005,1,0.6,ppm,7,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/01/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,16,67.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/02/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/03/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/04/2015,AQS,60850005,1,0.5,ppm,6,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/05/2015,AQS,60850005,1,0.7,ppm,8,San Jose - Jackson,17,71.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
03/06/2015,AQS,60850005,1,0.8,ppm,9,San Jose - Jackson,24,100.0,42101,Carbon monoxide,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,California,85,Santa Clara,37.348497,-121.894898
